run,seq,teamA,teamB,map,winner,rounds,reason,seed
20260924-215112-scrim-g_iter6,25,mhahn2003.nonrush,us:g_iter6,DisproportionatelySmallGap,B,3097,The winning team won by enemy HQ being d,606756654
20260924-215112-scrim-g_iter6,26,us:g_iter6,mhahn2003.nonrush,DoesNotExist,A,3064,The winning team won by enemy HQ being d,203930706
20260924-215112-scrim-g_iter6,27,mhahn2003.nonrush,us:g_iter6,InADitch,B,3089,The winning team won by enemy HQ being d,995899069
20260924-215112-scrim-g_iter6,28,mhahn2003.nonrush,us:g_iter6,Infinity,A,3076,The winning team won by enemy HQ being d,295461354
20260924-215112-scrim-g_iter6,29,mhahn2003.nonrush,us:g_iter6,Squares,B,3069,The winning team won by enemy HQ being d,593412791
20260924-215112-scrim-g_iter6,30,us:g_iter6,mhahn2003.nonrush,WaterBot,A,3099,The winning team won by enemy HQ being d,276792743
20260924-215112-scrim-g_iter6,31,poortho.stable_seeding_bot,us:g_iter6,CosmicBackgroundRadiation,A,237,The winning team won by enemy HQ being d,52980831
20260924-215112-scrim-g_iter6,32,us:g_iter6,poortho.stable_seeding_bot,DisproportionatelySmallGap,B,3156,The winning team won by enemy HQ being d,725535684
20260924-215112-scrim-g_iter6,33,us:g_iter6,poortho.stable_seeding_bot,Maze,B,3061,The winning team won by enemy HQ being d,959607461
20260924-215112-scrim-g_iter6,34,poortho.stable_seeding_bot,us:g_iter6,RandomSoup1,A,259,The winning team won by enemy HQ being d,514501182
20260924-215112-scrim-g_iter6,35,poortho.stable_seeding_bot,us:g_iter6,TwoForOneAndTwoForAll,A,3182,The winning team won by enemy HQ being d,650397453
20260924-215112-scrim-g_iter6,36,poortho.stable_seeding_bot,us:g_iter6,maptestsmall,A,257,The winning team won on tiebreakers (mor,220475967
20260924-215112-scrim-g_iter6,37,winkelmantanner.tannerplayer,us:g_iter6,ALandDivided,A,3129,The winning team won by enemy HQ being d,650116064
20260924-215112-scrim-g_iter6,38,us:g_iter6,winkelmantanner.tannerplayer,CosmicBackgroundRadiation,B,3086,The winning team won by enemy HQ being d,904997378
20260924-215112-scrim-g_iter6,39,us:g_iter6,winkelmantanner.tannerplayer,MoreCowbell,B,3086,The winning team won by enemy HQ being d,112629274
20260924-215112-scrim-g_iter6,40,winkelmantanner.tannerplayer,us:g_iter6,Spiral,A,932,The winning team won by enemy HQ being d,914913018
20260924-215112-scrim-g_iter6,41,winkelmantanner.tannerplayer,us:g_iter6,Toothpaste,A,2908,The winning team won by enemy HQ being d,708954710
20260924-215112-scrim-g_iter6,42,us:g_iter6,winkelmantanner.tannerplayer,maptestsmall,B,2935,The winning team won by enemy HQ being d,840203364
20260924-215112-scrim-g_iter6,43,wpine215.stardustv2,us:g_iter6,AMaze,B,682,The winning team won by enemy HQ being d,286710293
20260924-215112-scrim-g_iter6,44,wpine215.stardustv2,us:g_iter6,Hills,A,931,The winning team won by enemy HQ being d,559903099
20260924-215112-scrim-g_iter6,45,wpine215.stardustv2,us:g_iter6,RandomSoup2,B,2861,The winning team won by enemy HQ being d,512187786
20260924-215112-scrim-g_iter6,46,us:g_iter6,wpine215.stardustv2,Spiral,B,932,The winning team won by enemy HQ being d,910532820
20260924-215112-scrim-g_iter6,47,wpine215.stardustv2,us:g_iter6,Squares,B,3060,The winning team won by enemy HQ being d,739791917
20260924-215112-scrim-g_iter6,48,us:g_iter6,wpine215.stardustv2,maptestsmall,A,257,The winning team won by enemy HQ being d,327922738
20260924-221900-scrim-cand31,1,benzyx.seeding,us:cand31,Hills,B,931,The winning team won on tiebreakers (mor,764606841
20260924-221900-scrim-cand31,2,us:cand31,benzyx.seeding,Infinity,B,1217,The winning team won by enemy HQ being d,506675552
20260924-221900-scrim-cand31,3,us:cand31,benzyx.seeding,Infinity,B,1220,The winning team won by enemy HQ being d,96424347
20260924-221900-scrim-cand31,4,benzyx.seeding,us:cand31,Infinity,A,2990,The winning team won by enemy HQ being d,690187483
20260924-221900-scrim-cand31,5,us:cand31,benzyx.seeding,Islands,B,2992,The winning team won by enemy HQ being d,960458193
20260924-221900-scrim-cand31,6,us:cand31,benzyx.seeding,Toothpaste,B,1226,The winning team won by enemy HQ being d,528970226
20260924-221900-scrim-cand31,7,us:cand31,cormackikkert.whyPermutator,AMaze,B,2955,The winning team won by enemy HQ being d,290692165
20260924-221900-scrim-cand31,8,us:cand31,cormackikkert.whyPermutator,ClearlyTwelveHorsesInASalad,A,2620,The winning team won by enemy HQ being d,360862368
20260924-221900-scrim-cand31,9,us:cand31,cormackikkert.whyPermutator,DoesNotExist,B,2163,The winning team won by enemy HQ being d,228247944
20260924-221900-scrim-cand31,10,cormackikkert.whyPermutator,us:cand31,MoreCowbell,A,2146,The winning team won by enemy HQ being d,401314058
20260924-221900-scrim-cand31,11,cormackikkert.whyPermutator,us:cand31,ProceduralConfirmed,B,3018,The winning team won by enemy HQ being d,854911310
20260924-221900-scrim-cand31,12,cormackikkert.whyPermutator,us:cand31,Sheet4,A,2169,The winning team won by enemy HQ being d,446477485
20260924-221900-scrim-cand31,13,cs454-w20-team3.playbot,us:cand31,CosmicBackgroundRadiation,B,2532,The winning team won by enemy HQ being d,614701138
20260924-221900-scrim-cand31,14,us:cand31,cs454-w20-team3.playbot,IceCream,A,2759,The winning team won by enemy HQ being d,971637907
20260924-221900-scrim-cand31,15,us:cand31,cs454-w20-team3.playbot,Showerhead,A,2985,The winning team won by enemy HQ being d,722183898
20260924-221900-scrim-cand31,16,cs454-w20-team3.playbot,us:cand31,Squares,B,2926,The winning team won by enemy HQ being d,781111989
20260924-221900-scrim-cand31,17,cs454-w20-team3.playbot,us:cand31,TwoForOneAndTwoForAll,B,2867,The winning team won by enemy HQ being d,14219600
20260924-221900-scrim-cand31,18,cs454-w20-team3.playbot,us:cand31,Volcano,B,2905,The winning team won by enemy HQ being d,402202069
20260924-221900-scrim-cand31,19,us:cand31,eggag32.BrutalPigeonBot,AMaze,A,3101,The winning team won by enemy HQ being d,514792153
20260924-221900-scrim-cand31,20,us:cand31,eggag32.BrutalPigeonBot,Islands,A,2936,The winning team won by enemy HQ being d,786831863
20260924-221900-scrim-cand31,21,eggag32.BrutalPigeonBot,us:cand31,RandomSoup2,B,3162,The winning team won by enemy HQ being d,247587245
20260924-221900-scrim-cand31,22,eggag32.BrutalPigeonBot,us:cand31,Sheet4,B,678,The winning team won by enemy HQ being d,918022736
20260924-221900-scrim-cand31,23,eggag32.BrutalPigeonBot,us:cand31,Swirl,A,684,The winning team won by enemy HQ being d,628249058
20260924-221900-scrim-cand31,24,us:cand31,eggag32.BrutalPigeonBot,TwoForOneAndTwoForAll,B,3083,The winning team won by enemy HQ being d,52503141
20260924-221900-scrim-cand31,25,laurenschneider.pdx_team_one,us:cand31,Climb,A,931,The winning team won by enemy HQ being d,629619632
20260924-221900-scrim-cand31,26,laurenschneider.pdx_team_one,us:cand31,Hills,A,931,The winning team won by enemy HQ being d,821868697
20260924-221900-scrim-cand31,27,us:cand31,laurenschneider.pdx_team_one,Infinity,B,3090,The winning team won by enemy HQ being d,600066640
20260924-221900-scrim-cand31,28,us:cand31,laurenschneider.pdx_team_one,IsThisProcedural,B,2996,The winning team won by enemy HQ being d,77990201
20260924-221900-scrim-cand31,29,laurenschneider.pdx_team_one,us:cand31,Islands2,A,932,The winning team won by enemy HQ being d,1046593774
20260924-221900-scrim-cand31,30,laurenschneider.pdx_team_one,us:cand31,RandomSoup1,A,3202,The winning team won by enemy HQ being d,656091931
20260924-221900-scrim-cand31,31,mhahn2003.nonrush,us:cand31,CentralSoup,B,3067,The winning team won by enemy HQ being d,383491047
20260924-221900-scrim-cand31,32,us:cand31,mhahn2003.nonrush,ChristmasInJuly,A,3060,The winning team won by enemy HQ being d,210668197
20260924-221900-scrim-cand31,33,us:cand31,mhahn2003.nonrush,MoreCowbell,A,689,The winning team won by enemy HQ being d,144244397
20260924-221900-scrim-cand31,34,mhahn2003.nonrush,us:cand31,NoU,B,3097,The winning team won by enemy HQ being d,761442930
20260924-221900-scrim-cand31,35,us:cand31,mhahn2003.nonrush,Showerhead,A,3068,The winning team won by enemy HQ being d,261691148
20260924-221900-scrim-cand31,36,mhahn2003.nonrush,us:cand31,Spiral,B,932,The winning team won on tiebreakers (mor,1016919573
20260924-221900-scrim-cand31,37,us:cand31,poortho.stable_seeding_bot,ALandDivided,B,3180,The winning team won by enemy HQ being d,43384666
20260924-221900-scrim-cand31,38,poortho.stable_seeding_bot,us:cand31,Constriction,B,1210,The winning team won by enemy HQ being d,665958655
20260924-221900-scrim-cand31,39,us:cand31,poortho.stable_seeding_bot,DidAMonkeyMakeThis,A,2968,The winning team won by enemy HQ being d,657009557
20260924-221900-scrim-cand31,40,us:cand31,poortho.stable_seeding_bot,Europe,B,932,The winning team won by enemy HQ being d,10878286
20260924-221900-scrim-cand31,41,poortho.stable_seeding_bot,us:cand31,Islands2,B,3103,The winning team won by enemy HQ being d,557168616
20260924-221900-scrim-cand31,42,us:cand31,poortho.stable_seeding_bot,Swirl,A,684,The winning team won by enemy HQ being d,511732166
20260924-221900-scrim-cand31,43,wpine215.stardustv2,us:cand31,CowFarm,B,3017,The winning team won by enemy HQ being d,1054051923
20260924-221900-scrim-cand31,44,wpine215.stardustv2,us:cand31,DidAMonkeyMakeThis,A,1210,The winning team won by enemy HQ being d,700514228
20260924-221900-scrim-cand31,45,us:cand31,wpine215.stardustv2,GSF,B,3038,The winning team won on tiebreakers (mor,1061076023
20260924-221900-scrim-cand31,46,us:cand31,wpine215.stardustv2,Hourglass,A,682,The winning team won by enemy HQ being d,888343495
20260924-221900-scrim-cand31,47,wpine215.stardustv2,us:cand31,RealArt,B,3084,The winning team won by enemy HQ being d,604428657
20260924-221900-scrim-cand31,48,us:cand31,wpine215.stardustv2,WateredDown,B,466,The winning team won by enemy HQ being d,497496358
20260924-221914-scrim-cand31,1,benzyx.seeding,us:cand31,BeachFrontProperty,B,3088,The winning team won by enemy HQ being d,451614009
20260924-221914-scrim-cand31,2,us:cand31,benzyx.seeding,CowFarm,B,2430,The winning team won by enemy HQ being d,608381023
20260924-221914-scrim-cand31,3,us:cand31,benzyx.seeding,Infinity,B,1220,The winning team won by enemy HQ being d,623644494
20260924-221914-scrim-cand31,4,us:cand31,benzyx.seeding,IsThisProcedural,A,2827,The winning team won by enemy HQ being d,990991076
20260924-221914-scrim-cand31,5,us:cand31,benzyx.seeding,IsThisProcedural,A,719,The winning team won by enemy HQ being d,741400275
20260924-221914-scrim-cand31,6,benzyx.seeding,us:cand31,TwoForOneAndTwoForAll,A,3048,The winning team won by enemy HQ being d,548528052
20260924-221914-scrim-cand31,7,us:cand31,cormackikkert.whyPermutator,AMaze,B,2137,The winning team won by enemy HQ being d,40540587
20260924-221914-scrim-cand31,8,cormackikkert.whyPermutator,us:cand31,ChristmasInJuly,B,2976,The winning team won by enemy HQ being d,228941829
20260924-221914-scrim-cand31,9,us:cand31,cormackikkert.whyPermutator,CosmicBackgroundRadiation,B,3000,The winning team won by enemy HQ being d,199854919
20260924-221914-scrim-cand31,10,cormackikkert.whyPermutator,us:cand31,DidAMonkeyMakeThis,A,2162,The winning team won by enemy HQ being d,504820312
20260924-221914-scrim-cand31,11,cormackikkert.whyPermutator,us:cand31,FourLakeLand,A,2958,The winning team won by enemy HQ being d,544954729
20260924-221914-scrim-cand31,12,us:cand31,cormackikkert.whyPermutator,WaterBot,B,2133,The winning team won by enemy HQ being d,110923800
20260924-221914-scrim-cand31,13,us:cand31,cs454-w20-team3.playbot,ALandDivided,A,2908,The winning team won by enemy HQ being d,636330632
20260924-221914-scrim-cand31,14,cs454-w20-team3.playbot,us:cand31,GSF,A,932,The winning team won by enemy HQ being d,224361801
20260924-221914-scrim-cand31,15,cs454-w20-team3.playbot,us:cand31,Hourglass,B,2525,The winning team won on tiebreakers (mor,972054394
20260924-221914-scrim-cand31,16,cs454-w20-team3.playbot,us:cand31,IsThisProcedural,B,2678,The winning team won by enemy HQ being d,324383565
20260924-221914-scrim-cand31,17,cs454-w20-team3.playbot,us:cand31,ProceduralConfirmed,B,2853,The winning team won by enemy HQ being d,261812226
20260924-221914-scrim-cand31,18,us:cand31,cs454-w20-team3.playbot,TwoForOneAndTwoForAll,A,2818,The winning team won by enemy HQ being d,863671446
20260924-221914-scrim-cand31,19,us:cand31,eggag32.BrutalPigeonBot,ALandDivided,B,3152,The winning team won by enemy HQ being d,741439670
20260924-221914-scrim-cand31,20,us:cand31,eggag32.BrutalPigeonBot,ClearlyTwelveHorsesInASalad,A,700,The winning team won by enemy HQ being d,1057432429
20260924-221914-scrim-cand31,21,us:cand31,eggag32.BrutalPigeonBot,ClearlyTwelveHorsesInASalad,A,700,The winning team won by enemy HQ being d,138360707
20260924-221914-scrim-cand31,22,eggag32.BrutalPigeonBot,us:cand31,CosmicBackgroundRadiation,B,932,The winning team won by enemy HQ being d,549469879
20260924-221914-scrim-cand31,23,us:cand31,eggag32.BrutalPigeonBot,IceCream,A,931,The winning team won by enemy HQ being d,338920877
20260924-221914-scrim-cand31,24,eggag32.BrutalPigeonBot,us:cand31,WaterBot,B,3119,The winning team won by enemy HQ being d,587306437
20260924-221914-scrim-cand31,25,us:cand31,laurenschneider.pdx_team_one,Climb,B,1547,The winning team won by enemy HQ being d,788379755
20260924-221914-scrim-cand31,26,laurenschneider.pdx_team_one,us:cand31,Constriction,A,3139,The winning team won by enemy HQ being d,360682384
20260924-221914-scrim-cand31,27,us:cand31,laurenschneider.pdx_team_one,InADitch,B,3174,The winning team won by enemy HQ being d,398083867
20260924-221914-scrim-cand31,28,us:cand31,laurenschneider.pdx_team_one,Maze,B,3086,The winning team won by enemy HQ being d,43440723
20260924-221914-scrim-cand31,29,laurenschneider.pdx_team_one,us:cand31,Squares,A,3175,The winning team won by enemy HQ being d,726103810
20260924-221914-scrim-cand31,30,laurenschneider.pdx_team_one,us:cand31,TheHighGround,A,3098,The winning team won by enemy HQ being d,393012223
20260924-221914-scrim-cand31,31,mhahn2003.nonrush,us:cand31,AMaze,B,3069,The winning team won by enemy HQ being d,700028059
20260924-221914-scrim-cand31,32,us:cand31,mhahn2003.nonrush,NoU,A,3098,The winning team won by enemy HQ being d,233174442
20260924-221914-scrim-cand31,33,mhahn2003.nonrush,us:cand31,OmgThisIsProcedural,B,703,The winning team won by enemy HQ being d,768090304
20260924-221914-scrim-cand31,34,mhahn2003.nonrush,us:cand31,OmgThisIsProcedural,B,703,The winning team won by enemy HQ being d,920498157
20260924-221914-scrim-cand31,35,mhahn2003.nonrush,us:cand31,RandomSoup1,B,3045,The winning team won by enemy HQ being d,844617232
20260924-221914-scrim-cand31,36,us:cand31,mhahn2003.nonrush,TwoForOneAndTwoForAll,A,3070,The winning team won by enemy HQ being d,146092250
20260924-221914-scrim-cand31,37,us:cand31,poortho.stable_seeding_bot,GSF,B,235,The winning team won by enemy HQ being d,831854203
20260924-221914-scrim-cand31,38,us:cand31,poortho.stable_seeding_bot,Islands,B,3110,The winning team won by enemy HQ being d,157771296
20260924-221914-scrim-cand31,39,us:cand31,poortho.stable_seeding_bot,OmgThisIsProcedural,A,703,The winning team won by enemy HQ being d,813189318
20260924-221914-scrim-cand31,40,poortho.stable_seeding_bot,us:cand31,Sheet4,B,3012,The winning team won by enemy HQ being d,716617101
20260924-221914-scrim-cand31,41,poortho.stable_seeding_bot,us:cand31,Soup,A,687,The winning team won on tiebreakers (mor,441043270
20260924-221914-scrim-cand31,42,us:cand31,poortho.stable_seeding_bot,Swirl,B,684,The winning team won by enemy HQ being d,290811865
20260924-221914-scrim-cand31,43,us:cand31,wpine215.stardustv2,BeachFrontProperty,A,3093,The winning team won by enemy HQ being d,356701016
20260924-221914-scrim-cand31,44,wpine215.stardustv2,us:cand31,Egg,A,2959,The winning team won by enemy HQ being d,643832158
20260924-221914-scrim-cand31,45,wpine215.stardustv2,us:cand31,GSF,A,932,The winning team won on tiebreakers (mor,575442214
20260924-221914-scrim-cand31,46,wpine215.stardustv2,us:cand31,MtDoom,B,3065,The winning team won by enemy HQ being d,487067028
20260924-221914-scrim-cand31,47,us:cand31,wpine215.stardustv2,SoupOnTheSide,A,2971,The winning team won by enemy HQ being d,150559507
20260924-221914-scrim-cand31,48,wpine215.stardustv2,us:cand31,WhyDidntTheyUseEagles,B,3076,The winning team won by enemy HQ being d,674763189
20260925-003836-scrim-g_iter7,1,TeamSerpentine.noodleBot,us:g_iter7,CentralLake,B,3075,The winning team won by enemy HQ being d,143824806
20260925-003836-scrim-g_iter7,2,us:g_iter7,TeamSerpentine.noodleBot,CentralSoup,A,3071,The winning team won by enemy HQ being d,715234320
20260925-003836-scrim-g_iter7,3,TeamSerpentine.noodleBot,us:g_iter7,ProceduralConfirmed,B,3051,The winning team won by enemy HQ being d,1050267114
20260925-003836-scrim-g_iter7,4,us:g_iter7,TeamSerpentine.noodleBot,Soup,A,3105,The winning team won by enemy HQ being d,576323800
20260925-003836-scrim-g_iter7,5,us:g_iter7,TeamSerpentine.noodleBot,Spiral,B,932,The winning team won on tiebreakers (mor,943399153
20260925-003836-scrim-g_iter7,6,us:g_iter7,TeamSerpentine.noodleBot,Swirl,A,684,The winning team won on tiebreakers (mor,412876024
20260925-003836-scrim-g_iter7,7,benzyx.seeding,us:g_iter7,CowFarm,A,2039,The winning team won by enemy HQ being d,240009967
20260925-003836-scrim-g_iter7,8,us:g_iter7,benzyx.seeding,Egg,B,3058,The winning team won by enemy HQ being d,173789448
20260925-003836-scrim-g_iter7,9,benzyx.seeding,us:g_iter7,Hills,B,931,The winning team won by enemy HQ being d,815172963
20260925-003836-scrim-g_iter7,10,benzyx.seeding,us:g_iter7,Hourglass,A,2054,The winning team won by enemy HQ being d,1030634356
20260925-003836-scrim-g_iter7,11,us:g_iter7,benzyx.seeding,Squares,B,2910,The winning team won by enemy HQ being d,916310446
20260925-003836-scrim-g_iter7,12,benzyx.seeding,us:g_iter7,WateredDown,B,466,The winning team won by enemy HQ being d,841283816
